Ensembl Gene ID,Ensembl Transcript ID,Transcript Start,Transcript End,GC content,Chromosome Name
ENSG00000260490,ENST00000569826,42864125,42864628,42.86,15
ENSG00000214855,ENST00000575148,45430061,45434450,52.32,19
ENSG00000214855,ENST00000507983,45430061,45434643,52.32,19
ENSG00000214855,ENST00000589081,45430077,45434447,52.32,19
ENSG00000214855,ENST00000574565,45430210,45434585,52.32,19
ENSG00000214855,ENST00000571466,45430233,45434315,52.32,19
ENSG00000260282,ENST00000563883,42873354,42873686,54.95,15
ENSG00000246283,ENST00000567456,43031316,43034395,39.46,15
ENSG00000246283,ENST00000500850,43032946,43035400,39.46,15
ENSG00000214178,ENST00000420099,91924335,91924831,48.69,13
ENSG00000260799,ENST00000562022,43093166,43094603,56.26,15
ENSG00000254793,ENST00000534629,43231508,43232556,50.91,15
ENSG00000267348,ENST00000586744,45579768,45593649,50.44,19
ENSG00000215417,ENST00000582141,92000074,92004656,44.48,13
ENSG00000215417,ENST00000400282,92000074,92006833,44.48,13
ENSG00000215417,ENST00000581816,92000196,92004350,44.48,13
ENSG00000267176,ENST00000586556,45588587,45593632,49.76,19
ENSG00000267346,ENST00000589460,45631827,45632288,52.81,19
ENSG00000205871,ENST00000487100,43407900,43408691,42.01,15
ENSG00000205871,ENST00000382175,43407897,43408565,42.01,15
ENSG00000267044,ENST00000591432,45639251,45640235,53.40,19
ENSG00000267037,ENST00000589594,45653008,45653863,53.15,19
ENSG00000260928,ENST00000561636,43423206,43423885,45.00,15
ENSG00000229287,ENST00000437203,92832968,92833138,38.60,13
ENSG00000225157,ENST00000441087,45687584,45688190,52.22,19
ENSG00000267045,ENST00000590022,45741890,45748628,53.29,19
ENSG00000261687,ENST00000565685,43476277,43477339,46.94,15
ENSG00000232885,ENST00000417589,92992047,92992856,31.23,13
ENSG00000242675,ENST00000477220,45835956,45836382,53.86,19
ENSG00000261679,ENST00000567898,43560105,43560586,43.78,15
ENSG00000259605,ENST00000559756,46268043,46272311,68.03,19
ENSG00000259605,ENST00000592217,46271645,46272943,68.03,19
ENSG00000260406,ENST00000564058,43594294,43594970,49.04,15
ENSG00000267395,ENST00000590076,46271054,46275233,67.02,19
ENSG00000267395,ENST00000586251,46274240,46275762,67.02,19
ENSG00000267395,ENST00000591530,46274254,46275762,67.02,19
ENSG00000267395,ENST00000586498,46274271,46275762,67.02,19
ENSG00000236240,ENST00000416664,93136859,93162347,34.98,13
ENSG00000260821,ENST00000570057,43691597,43692068,42.58,15
ENSG00000235984,ENST00000451897,93353642,93372228,34.90,13
ENSG00000235984,ENST00000419288,93353642,93373867,34.90,13
ENSG00000259339,ENST00000558095,46640006,46640864,47.85,19
ENSG00000249210,ENST00000503632,47061898,47062899,52.20,19
ENSG00000240430,ENST00000411560,43891590,43897099,49.42,15
ENSG00000224677,ENST00000428073,43941321,43941478,67.72,15
ENSG00000245598,ENST00000525008,47163621,47180704,50.04,19
ENSG00000245598,ENST00000500689,47164735,47174598,50.04,19
ENSG00000245598,ENST00000525352,47165242,47176893,50.04,19
ENSG00000249839,ENST00000510070,43955852,43976537,45.14,15
ENSG00000213035,ENST00000495605,48297723,48298159,52.17,19
ENSG00000259009,ENST00000554134,48364034,48364341,69.48,19
ENSG00000259108,ENST00000556021,48366873,48368598,50.52,19
ENSG00000259108,ENST00000555406,48366965,48367756,50.52,19
ENSG00000232849,ENST00000443228,93708910,93710179,40.47,13
ENSG00000248146,ENST00000504608,48807338,48825151,51.66,19
ENSG00000235784,ENST00000426409,94047181,94048108,43.53,13
ENSG00000232871,ENST00000474419,49141328,49183482,54.01,19
ENSG00000232871,ENST00000483163,49141328,49183482,54.01,19
ENSG00000232871,ENST00000430145,49141356,49184424,54.01,19
ENSG00000232871,ENST00000473944,49183338,49184277,54.01,19
ENSG00000232871,ENST00000521217,49141358,49184461,54.01,19
ENSG00000224394,ENST00000445540,94470677,94488397,36.83,13
ENSG00000236520,ENST00000436329,94806447,94840245,37.63,13
ENSG00000238230,ENST00000433569,95351948,95355116,52.67,13
ENSG00000227640,ENST00000438290,95364970,95366749,58.99,13
ENSG00000235191,ENST00000416432,49414187,49422148,50.67,19
ENSG00000235768,ENST00000299197,95409705,95411526,44.73,13
ENSG00000237924,ENST00000434403,95412807,95413269,41.90,13
ENSG00000260366,ENST00000569130,49429428,49429701,48.91,19
ENSG00000260962,ENST00000563184,95612295,95613573,33.62,13
ENSG00000267019,ENST00000591175,49528718,49529277,64.64,19
ENSG00000237796,ENST00000429011,95954705,95956401,45.73,13
ENSG00000267099,ENST00000591094,49532983,49533598,62.50,19
ENSG00000223392,ENST00000416909,96131698,96186164,41.26,13
ENSG00000267685,ENST00000591913,49541735,49542320,63.31,19
ENSG00000247400,ENST00000499499,96325089,96329179,39.09,13
ENSG00000235555,ENST00000429430,49778376,49778677,41.39,19
ENSG00000229622,ENST00000442927,96344792,96346226,40.77,13
ENSG00000243829,ENST00000498085,50222755,50223338,59.25,19
ENSG00000227714,ENST00000439477,96346237,96346749,35.09,13
ENSG00000232373,ENST00000445588,96346823,96347954,38.78,13
ENSG00000204666,ENST00000527209,50553846,50570050,45.78,19
ENSG00000226977,ENST00000412282,96461564,96461861,47.65,13
ENSG00000131401,ENST00000531692,50837053,50837818,49.41,19
ENSG00000131401,ENST00000527780,50837057,50848018,49.41,19
ENSG00000131401,ENST00000562112,50837134,50848018,49.41,19
ENSG00000131401,ENST00000534096,50837878,50848023,49.41,19
ENSG00000131401,ENST00000534789,50837891,50848020,49.41,19
ENSG00000131401,ENST00000525179,50840265,50848024,49.41,19
ENSG00000237822,ENST00000449881,96567601,96568330,47.67,13
ENSG00000166763,ENST00000509801,43991686,44010382,51.06,15
ENSG00000233273,ENST00000415152,97225913,97226753,47.92,13
ENSG00000235137,ENST00000426420,97536096,97538075,41.56,13
ENSG00000235137,ENST00000442053,97536096,97542067,41.56,13
ENSG00000243300,ENST00000442322,97593535,97600517,42.62,13
ENSG00000234267,ENST00000453253,97599891,97601181,48.57,13
ENSG00000205771,ENST00000446479,44019116,44020987,44.36,15
ENSG00000205771,ENST00000439564,44019379,44037363,44.36,15
ENSG00000205771,ENST00000381680,44028132,44038500,44.36,15
ENSG00000205771,ENST00000416302,44028996,44038483,44.36,15
ENSG00000205771,ENST00000429276,44036011,44039292,44.36,15
ENSG00000261341,ENST00000563228,51279398,51289374,50.38,19
ENSG00000261341,ENST00000562076,51288983,51289467,50.38,19
ENSG00000233124,ENST00000453862,97824723,97831876,41.08,13
ENSG00000197588,ENST00000358534,51390980,51391116,56.93,19
ENSG00000226134,ENST00000437334,98327265,98330217,39.99,13
ENSG00000228674,ENST00000427643,51430334,51430831,49.40,19
ENSG00000254760,ENST00000532473,51917552,51918219,58.68,19
ENSG00000233291,ENST00000443410,98553907,98554542,44.65,13
ENSG00000255441,ENST00000526996,51918978,51919900,60.22,19
ENSG00000255441,ENST00000532688,51919160,51920679,60.22,19
ENSG00000232217,ENST00000446770,98639204,98639470,51.31,13
ENSG00000225318,ENST00000457431,98981134,98985492,41.76,13
ENSG00000225318,ENST00000427404,98980972,98985492,41.76,13
ENSG00000244071,ENST00000484311,52124389,52124954,39.93,19
ENSG00000227973,ENST00000451079,44168047,44168442,45.71,15
ENSG00000258669,ENST00000534261,52133354,52148798,43.74,19
ENSG00000231194,ENST00000432229,99087659,99088094,49.08,13
ENSG00000185607,ENST00000418351,44281259,44282382,57.30,15
ENSG00000243469,ENST00000490532,52152115,52152863,41.79,19
ENSG00000224418,ENST00000434547,99229498,99231084,55.01,13
ENSG00000182310,ENST00000576093,52196593,52208443,51.41,19
ENSG00000182310,ENST00000573266,52196597,52208443,51.41,19
ENSG00000182310,ENST00000574140,52196852,52208376,51.41,19
ENSG00000182310,ENST00000571328,52197463,52205023,51.41,19
ENSG00000182310,ENST00000574072,52197585,52206068,51.41,19
ENSG00000182310,ENST00000576494,52197770,52207459,51.41,19
ENSG00000182310,ENST00000572160,52205789,52208428,51.41,19
ENSG00000182310,ENST00000572565,52206118,52208248,51.41,19
ENSG00000182310,ENST00000573151,52206398,52208443,51.41,19
ENSG00000182310,ENST00000576975,52207252,52208443,51.41,19
ENSG00000182310,ENST00000572703,52207452,52208602,51.41,19
ENSG00000182310,ENST00000573896,52207574,52215640,51.41,19
ENSG00000182310,ENST00000572609,52207588,52208442,51.41,19
ENSG00000182310,ENST00000331594,52196614,52197610,51.41,19
ENSG00000224055,ENST00000423136,44355709,44356511,47.32,15
ENSG00000217686,ENST00000401550,99262546,99263130,45.81,13
ENSG00000233549,ENST00000451978,99281938,99282243,45.75,13
ENSG00000203578,ENST00000366388,44564040,44564218,51.96,15
ENSG00000203411,ENST00000366232,44571085,44571275,56.02,15
ENSG00000233662,ENST00000430810,99293068,99293493,41.55,13
ENSG00000203576,ENST00000366387,44575957,44576117,51.55,15
ENSG00000259653,ENST00000560551,44580909,44581413,67.92,15
ENSG00000259653,ENST00000558359,44580911,44581547,67.92,15
ENSG00000229918,ENST00000439367,99484338,99486883,39.00,13
ENSG00000231981,ENST00000417594,99602011,99602701,45.01,13
ENSG00000203575,ENST00000366386,44589782,44590272,52.34,15
ENSG00000196274,ENST00000360440,44595115,44595293,54.19,15
ENSG00000203574,ENST00000366385,44603029,44603177,51.68,15
ENSG00000260992,ENST00000562781,99740073,99740879,50.43,13
ENSG00000203573,ENST00000366384,44603873,44604051,53.07,15
ENSG00000230871,ENST00000413224,99825847,99826744,44.10,13
ENSG00000203572,ENST00000366383,44614380,44614557,54.49,15
ENSG00000250130,ENST00000508195,44646889,44647890,49.20,15
ENSG00000260160,ENST00000569091,52561743,52566956,42.96,19
ENSG00000234005,ENST00000491037,99842833,99843245,52.06,13
ENSG00000243680,ENST00000492641,52646296,52646589,47.62,19
ENSG00000259499,ENST00000559034,44679518,44682649,42.59,15
ENSG00000242255,ENST00000477141,53067329,53067484,40.38,19
ENSG00000228889,ENST00000426037,99848696,99852964,44.98,13
ENSG00000228889,ENST00000445737,99848696,99852964,44.98,13
ENSG00000123870,ENST00000456718,53095291,53100598,47.64,19
ENSG00000123870,ENST00000333303,53099127,53100660,47.64,19
ENSG00000123870,ENST00000406609,53099127,53100660,47.64,19
ENSG00000123870,ENST00000446680,53099127,53100564,47.64,19
ENSG00000259595,ENST00000558047,44694883,44719342,41.69,15
ENSG00000218502,ENST00000394213,99867626,99868012,50.39,13
ENSG00000259335,ENST00000560685,44739775,44741542,49.94,15
ENSG00000203341,ENST00000339009,99970408,99971209,50.12,13
ENSG00000255875,ENST00000536597,53313119,53313961,59.79,19
ENSG00000259563,ENST00000561324,44808848,44809681,47.48,15
ENSG00000213801,ENST00000313956,53430388,53445854,46.09,19
ENSG00000213801,ENST00000550843,53432156,53432650,46.09,19
ENSG00000228808,ENST00000428776,100024427,100024940,51.56,13
ENSG00000179523,ENST00000560750,44819455,44828838,44.04,15
ENSG00000179523,ENST00000313807,44825691,44829121,44.04,15
ENSG00000179523,ENST00000559356,44827267,44829092,44.04,15
ENSG00000179523,ENST00000558323,44827287,44828141,44.04,15
ENSG00000179523,ENST00000560049,44827450,44829098,44.04,15
ENSG00000242779,ENST00000270443,53471504,53496777,44.79,19
ENSG00000242779,ENST00000434269,53472163,53474128,44.79,19
ENSG00000174677,ENST00000458417,53818390,53819296,48.73,19
ENSG00000241069,ENST00000459631,53889486,53889641,42.31,19
ENSG00000238241,ENST00000446203,100060035,100061316,61.08,13
ENSG00000239912,ENST00000490784,53916443,53916598,37.82,19
ENSG00000225985,ENST00000435885,100143537,100144751,40.74,13
ENSG00000249435,ENST00000503482,53929272,53929752,60.29,19
ENSG00000203441,ENST00000366259,100151981,100153306,42.99,13
ENSG00000234168,ENST00000437113,100229366,100232622,47.62,13
ENSG00000241015,ENST00000424846,53935237,53947923,45.51,19
ENSG00000241015,ENST00000492121,53945116,53945860,45.51,19
ENSG00000234239,ENST00000436148,100234960,100235434,51.79,13
ENSG00000259659,ENST00000558006,44850027,44851386,46.69,15
ENSG00000160336,ENST00000447129,53935246,53953585,44.24,19
ENSG00000160336,ENST00000429310,53948254,53961515,44.24,19
ENSG00000160336,ENST00000366293,53950490,53953608,44.24,19
ENSG00000160336,ENST00000334095,53953150,53961514,44.24,19
ENSG00000160336,ENST00000454407,53935227,53961514,44.24,19
ENSG00000160336,ENST00000396407,53952637,53953585,44.24,19
ENSG00000160336,ENST00000432094,53952750,53960002,44.24,19
ENSG00000259479,ENST00000562107,45118569,45120929,44.78,15
ENSG00000259479,ENST00000564140,45119149,45122635,44.78,15
ENSG00000259479,ENST00000558556,45119258,45154048,44.78,15
ENSG00000259479,ENST00000561384,45119398,45176892,44.78,15
ENSG00000227659,ENST00000430125,100342335,100343225,40.52,13
ENSG00000234303,ENST00000416009,100378501,100379745,47.15,13
ENSG00000250731,ENST00000391998,53982604,53983345,49.60,19
ENSG00000233731,ENST00000417102,100426279,100427543,38.34,13
ENSG00000260738,ENST00000564841,100647153,100650163,45.30,13
ENSG00000241434,ENST00000483735,53999141,53999291,41.06,19
ENSG00000259187,ENST00000558419,45118738,45119292,47.03,15
ENSG00000213777,ENST00000509280,54006646,54007532,51.86,19
ENSG00000225999,ENST00000455914,100680023,100680428,40.15,13
ENSG00000237589,ENST00000441744,54271225,54271807,51.97,19
ENSG00000259742,ENST00000558917,45207000,45222820,37.75,15
ENSG00000229000,ENST00000413308,54275760,54276534,39.35,19
ENSG00000236554,ENST00000451989,100714550,100715855,40.20,13
ENSG00000259231,ENST00000561335,45211574,45213016,40.19,15
ENSG00000238150,ENST00000423096,54278853,54279136,50.00,19
ENSG00000228501,ENST00000432924,100802771,100803346,52.95,13
ENSG00000228323,ENST00000455835,54357835,54372361,51.02,19
ENSG00000259304,ENST00000559765,45262233,45263376,37.15,15
ENSG00000232324,ENST00000422045,54368017,54369394,52.83,19
ENSG00000234650,ENST00000451662,101116694,101132539,43.40,13
ENSG00000234650,ENST00000414553,101131813,101133411,43.40,13
ENSG00000234650,ENST00000455958,101131801,101133269,43.40,13
ENSG00000232220,ENST00000413496,54377880,54379303,50.56,19
ENSG00000223423,ENST00000512832,54577082,54577457,50.00,19
ENSG00000259418,ENST00000560324,45333914,45350905,41.83,15
ENSG00000249182,ENST00000423700,54578077,54578358,51.47,19
ENSG00000249182,ENST00000413865,54578217,54579813,51.47,19
ENSG00000259352,ENST00000560967,45365690,45366246,46.68,15
ENSG00000259539,ENST00000558039,45444862,45459724,53.85,15
ENSG00000259519,ENST00000560034,45462542,45492156,50.21,15
ENSG00000231374,ENST00000421718,54617086,54617594,55.01,19
ENSG00000237017,ENST00000452097,54622891,54628722,58.50,19
ENSG00000224356,ENST00000454752,101189577,101232371,44.92,13
ENSG00000223660,ENST00000426213,54703321,54703838,50.77,19
ENSG00000259932,ENST00000568314,45490715,45491337,56.18,15
ENSG00000260035,ENST00000563103,45492523,45492830,50.00,15
ENSG00000224579,ENST00000413723,54712960,54713286,67.28,19
ENSG00000234354,ENST00000427219,101192155,101192502,51.14,13
ENSG00000234354,ENST00000538139,101192089,101192528,51.14,13
ENSG00000235081,ENST00000450182,54732911,54734088,49.49,19
ENSG00000261709,ENST00000564565,45506646,45507242,34.51,15
ENSG00000259338,ENST00000559063,45507745,45508141,50.13,15
ENSG00000249189,ENST00000506567,54749953,54751181,50.61,19
ENSG00000259520,ENST00000559003,45543884,45548200,41.57,15
ENSG00000259520,ENST00000560344,45545704,45571425,41.57,15
ENSG00000259520,ENST00000561404,45547322,45571449,41.57,15
ENSG00000240042,ENST00000454504,54771858,54772896,34.46,19
ENSG00000240296,ENST00000416320,54771859,54772899,34.49,19
ENSG00000237082,ENST00000454311,101276129,101276683,52.25,13
ENSG00000240197,ENST00000417373,54797902,54798219,55.97,19
ENSG00000233009,ENST00000457843,101360579,101711638,41.34,13
ENSG00000251431,ENST00000514037,54808714,54809423,56.76,19
ENSG00000235390,ENST00000560007,45613281,45613890,49.34,15
ENSG00000235390,ENST00000424825,45613312,45613584,49.34,15
ENSG00000234436,ENST00000426257,54813047,54817309,44.66,19
ENSG00000214051,ENST00000397387,101408805,101409313,45.38,13
ENSG00000248166,ENST00000507363,54820182,54848439,48.28,19
ENSG00000259433,ENST00000560646,45622360,45624832,39.14,15
ENSG00000229599,ENST00000436722,101593116,101596618,39.77,13
ENSG00000249654,ENST00000505115,54831476,54832484,45.29,19
ENSG00000232584,ENST00000415285,102369914,102375456,36.75,13
ENSG00000250507,ENST00000515672,54839544,54842706,53.05,19
ENSG00000230288,ENST00000458245,45671395,45694525,39.71,15
ENSG00000230288,ENST00000527933,45672698,45689544,39.71,15
ENSG00000237955,ENST00000450173,54891093,54891564,46.40,19
ENSG00000215399,ENST00000400214,102454228,102454838,43.21,13
ENSG00000227407,ENST00000457113,54941832,54945878,56.44,19
ENSG00000259342,ENST00000559553,45722850,45734006,40.88,15
ENSG00000229975,ENST00000415870,102654475,102655660,36.68,13
ENSG00000226696,ENST00000429922,54955991,54960192,48.17,19
ENSG00000226696,ENST00000448978,54959343,54960223,48.17,19
ENSG00000226696,ENST00000416022,54956214,54959780,48.17,19
ENSG00000259354,ENST00000559869,45740625,45753588,42.38,15
ENSG00000259354,ENST00000558536,45740960,45789479,42.38,15
ENSG00000259354,ENST00000560647,45742316,45805965,42.38,15
ENSG00000259354,ENST00000560077,45742448,45771942,42.38,15
ENSG00000259354,ENST00000559960,45751208,45753154,42.38,15
ENSG00000235681,ENST00000445491,54958008,54958225,42.66,19
ENSG00000213016,ENST00000391727,55032906,55033214,54.69,19
ENSG00000236860,ENST00000447779,102915396,102915552,40.13,13
ENSG00000235181,ENST00000433549,55063253,55063539,64.81,19
ENSG00000243319,ENST00000418923,102945286,103054799,38.25,13
ENSG00000243319,ENST00000437115,102945824,103019738,38.25,13
ENSG00000238094,ENST00000432400,55119337,55119843,59.17,19
ENSG00000242856,ENST00000486595,55159393,55160302,47.58,19
ENSG00000234445,ENST00000444686,103019889,103020395,37.61,13
ENSG00000234445,ENST00000451630,103019914,103026016,37.61,13
ENSG00000237323,ENST00000429259,55163535,55163680,62.33,19
ENSG00000225370,ENST00000441512,55182682,55184042,56.14,19
ENSG00000259597,ENST00000560225,45799602,45800215,40.39,15
ENSG00000179362,ENST00000409454,45803334,45848928,43.47,15
ENSG00000179362,ENST00000396644,45803349,45848300,43.47,15
ENSG00000179362,ENST00000313559,45803349,45848300,43.47,15
ENSG00000179362,ENST00000396645,45803349,45848300,43.47,15
ENSG00000179362,ENST00000495658,45803351,45811862,43.47,15
ENSG00000179362,ENST00000568669,45814034,45878488,43.47,15
ENSG00000179362,ENST00000564594,45821932,45848098,43.47,15
ENSG00000179362,ENST00000421698,45847860,45848132,43.47,15
ENSG00000186152,ENST00000444199,55208383,55212683,55.61,19
ENSG00000228790,ENST00000412970,55215730,55216013,54.23,19
ENSG00000170858,ENST00000413439,55219700,55224955,46.04,19
ENSG00000240258,ENST00000413572,55220386,55224734,43.71,19
ENSG00000261057,ENST00000569288,103241722,103242163,48.42,13
ENSG00000231633,ENST00000430111,103395340,103397574,36.96,13
ENSG00000215765,ENST00000400864,55236001,55309738,47.06,19
ENSG00000165366,ENST00000416924,103532286,103533517,35.88,13
ENSG00000250878,ENST00000298105,103544877,103548030,39.09,13
ENSG00000242473,ENST00000415311,55266475,55278823,49.11,19
